0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057	0.380057
0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773	0.379773
0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624	0.379624
0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558	0.379558
0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532	0.379532
0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524	0.379524
0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522
0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522
0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522
0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522	0.379522
