0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310676	0.310672	0.308382	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378
0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308383	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379
0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379
0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379
0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379	0.308379
0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378	0.308378
0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820	0.370820
0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822
0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822
0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822	0.370822
